e_startdate,a_id,firstname,lastname,number_of_paintings
1912,9987,Jules Jacques,Veyrassat,1
1912,9989,François,Thévenot,1
1912,9992,Joseph,Wencker,1
1912,9995,Emile Auguste,Wery,1
1912,9997,Jules,Worms,1
1912,9998,Hendrik David,Schild,1
1912,9999,Marie Augustin,Zwiller,1
1912,10003,Anna,Morstadt,1
1912,10004,John White,Alexander,1
1912,10005,Manuel Loyola,Barthold,1
1912,10006,Max,Bohm,1
1912,10007,Ben,Foster,1
1912,10008,Winslow,Homer,1
1912,10013,Henry,Mosler,1
1912,10014,William Lamb,Picknell,1
1912,10015,Edward Willis,Redfield,1
1912,10016,Henry Ossawa,Tanner,1
1912,10018,Edwin Lord,Weeks,1
1912,10019,Cecile Smith De,Wentworth,1
1912,10022,William Blair,Bruce,1
1912,10023,Ford Madox,Brown,1
1912,10025,Henry Harris,Brown,1
1912,10026,Edward,Calvert,1
1912,10027,Edwin,Edwards,1
1912,10030,Nico Wilhelm,Jungmann,1
1912,10032,Marion,Powers,1
1912,10033,Frank,Spenlove-Spenlove,1
1912,10034,George Frederick,Watts,1
1912,10035,William,Wyld,1
1912,10036,Gustave den,Duyts,1
1912,10037,Edouard,Hamman,1
1912,10039,Florent,Willems,1
1912,10041,Enrique,Mélida y Alinari,1
1912,10044,José Júlio de,Sousa-Pinto,1
1912,10052,Luigi,Chialiva,1
1912,10055,Francesco,Netti,1
1912,10056,Juana,Romani,1
1912,10057,Niels Möller,Lund,1
1912,10058,August,Hagborg,1
1912,10059,Hugo,Salmson,1
1912,10060,Frithjof,Smith-Hald,1
1912,10061,Auguste,Baud-Bovy,1
1912,10062,Karl,Bodmer,1
1912,10063,Eugène,Burnand,1
1912,10064,Eugène-Alexis,Girardet,1
1912,10065,Albert,Gos,1
1912,10066,Alphonse,Stengelin,1
1912,10067,Eugenie Juliette,Faux-Froidure,1
1912,10068,Marie Joseph,Iwill,1
1912,10097,Maurits Willem van der,Valk,1
1912,10105,August Willem van,Voorden,1
1912,10107,Susanna Cornelia Henriëtta de,Vries,1
1912,10108,Dirk de Vries,Lam,1
1912,10111,Petrus Marinus van,Walcheren,1
1912,10124,Jan Adam,Zandleven,1
1912,10138,Sieger,Baukema,1
1912,10154,Meindert,Butter,1
1912,10157,Marie,Cremers,1
1912,10164,Gerrit van,Dokkum,1
1912,10227,Berta,Gori,1
1912,10230,Gerardus de,Groot,1
1912,10240,Francesco,Galante,1
1912,10248,Johan Alexander,Hingman,1
1912,10254,Frits,Hubeek,1
1912,10255,Arina,Hugenholtz,1
1912,10267,Armand-Louis,Loisel,1
1912,10272,Walter Castle,Keith,1
1912,10274,Dina,Kohnstamm,1
1912,10288,Théodore,Lelyveld,1
1912,10324,Flora,Lion,1
1912,10420,Herman,Mees,1
1912,10426,Evert,Moll,1
1912,10466,Antoon,Smeerdijk,1
1912,10474,Barend Hendrik,Stomps,1
1912,10495,Johan,Tielens,1
1912,10502,Henriëtte van,Hove,1
1912,10506,Anna Catharina Frederika,Wijthoff,1
1912,10508,Agathe,Zethraeus,1
1912,10512,Adolphe van,Weezel Errens,1
1912,10534,Emanuel van,Beever,1
1912,10535,Peter,Grabwinkler,1
1912,10536,Rolf,Ubell,1
1912,10549,Angèle,Czarnowska,1
1912,10550,Władysław,Dunin-Borkowski,1
1912,10554,Christiaan Hendrik,Hammes,1
1912,10557,Daniël J. R.,Jordens,1
1912,10589,Johannes Wilhelm van der,Heide,1
1912,10594,Hendrik van,Nek,1
1912,10595,Maria Adeline Alice,Schweistal,1
1912,10672,Guido,Trentini,1
1912,10683,William Dacres,Adams,1
1912,10685,John Alfred Arnesby,Brown,1
1912,10697,Adriaan Herman,Gouwe,1
1912,10698,James,Cadenhead,1
1912,10700,William Russell,Flint,1
1912,10716,Salomon,Meijer,1
1912,10734,Godefridus Theodorus Maria van,Pelt,1
1912,10737,Dirk,Smorenberg,1
1912,10742,"Edmond Carl, de",Celle,1
1912,10743,G. Torrance,Stephenson,1
1912,10756,Mary,Headlam,1
1912,10759,Joan Frans,Berg,1
1912,10768,Carel L.,Dake,1
1912,10771,Robert Archibalt,Graafland,1
1912,10773,C.,King,1
1912,10781,Edward,Stott,1
1912,10786,Bertha,Müller,1
1912,10808,Edward Carter,Preston,1
1912,10822,William Beck,Savage,1
1912,10877,William Eyre,Walker,1
1912,10897,Emile Antoine,Verpilleux,1
1912,10904,George Marinus,Tamson,1
1912,10910,Joh.,Vlaanderen,1
1912,10979,Vera,Joukoff,1
1912,10981,Max,Camis,1
1912,11001,Burchard Theodoor,Paets,1
1912,11022,Anthony Raine,Barker,1
1912,11023,Joan,Cyprian-Williams,1
1912,11025,George,Ommanney,1
1912,11026,Margaret,Hannay,1
1912,11027,James,Meo,1
1912,11028,Gladys M.,Croil,1
1912,11050,Marie,Keg,1
1912,11056,Willem Alexander,Knip,1
1912,11063,Louis,Saalborn,1
1912,11116,Alice,Proumen,1
1912,11117,Oskar,Höppner,1
1912,11142,J. H. Vignoles,Fisher,1
1912,11144,Joseph Langsdale,Pickering,1
1912,11154,Theodor,Laureng,1
1912,11156,Eyolf,Soot,1
1912,11157,Michaloff,Wigdehl,1
1912,11158,Anna Hartmann,Schönheyder,1
1912,11162,Albert,Goodwin,1
1912,11165,Hugh L.,Norris,1
1912,11166,Alexander Wallace,Rimington,1
1912,11184,L.,Filla,1
1912,11185,,Malière,1
1912,11186,Emil,Pirchan,1
1912,11189,Viant,Daniel,1
1912,11190,W.,Steinlen,1
1912,11288,Elisabeth,Hausmann,1
1912,11293,Ernst,Müller-Gräfe,1
1912,11328,Walter,Petersen,1
1912,11330,Richard,Vogts,1
1912,11331,Ernst Reinhard,Zimmermann,1
1912,11339,Paul,Bürck,1
1912,11342,Wilhelm,Schreuer,1
1912,11369,George Owen Wynne,Apperley,1
1912,11370,James Henry,Todd,1
1912,11435,Jacques Roger,Simon,1
1912,11505,Bunna,Alberda van Ekenstein,1
1912,11514,Felix,Hess,1
1912,11518,Jan,Jans,1
1912,11520,Peter Karel,Job,1
1912,11521,Else,Kalshoven-Biermans,1
1912,11547,Herman,Verkerk,1
1912,11548,Gonzalo,Bilbao Martínez,1
1912,11561,,Frank Lamy,1
1912,11570,Michel,Noordewier,1
1912,11572,Jan Willem,Barendregt,1
1912,11574,Nicolaas,Eiselin,1
1912,11576,Catharina Elisabeth,Gruntke Knauff,1
1912,11579,Gerard,Koekkoek,1
1912,11583,Jan Hendrik,Maronier,1
1912,11584,Eugène,Bejot,1
1912,11608,Gerhard Arij Ludvig,Munthe,1
1912,11609,Jan,Ponstijn,1
1912,11610,H. van der,Stok,1
1912,11611,Willem Jiddo,Taanman,1
1912,11614,Roline Maria,Wichers Wierdsma,1
1912,11615,Jos,Wins,1
1912,11627,Johan,Birnie,1
1912,11675,Wilhelm,Hambüchen,1
1912,11684,Otto Ferdinand,Leiber,1
1912,11730,Karel Joseph,Willerding,1
1912,11870,Gotthold,Krippendorf,1
1912,11871,Edmund,Schaefer,1
1912,11872,Suse,Schmidt-Eschke,1
1912,11873,Hans,Schultze-Görlitz,1
1912,11874,Julie,Steiner,1
1912,11875,Eduard,Euler,1
1912,11879,Clara,Reinken,1
1912,11926,Claus,Bergen,1
1912,12117,Phocas,Fokkens,1
1912,12217,Giorgio,Kienerk,1
1912,12251,Carlo,Passigli,1
1912,12263,,Tellier,1
1912,12274,Carlo,Corsi,1
1912,12284,Mario,Cavaglieri,1
1912,12290,Ludovico,Lambertini,1
1912,12294,Emilio,Notte,1
1912,12302,Garzia,Fioresi,1
1912,12337,Teodoro,Wolf-Ferrari,1
1912,12359,Raffaele,Carbonaro,1
1912,12365,Alfonso,Testi,1
1912,12404,Vittorio,Meoni,1
1912,12450,Genís,Capdevila Puig,1
1912,12451,Ricard,Urgell,1
1912,12467,Josep Maria de,Martí Garcés de Marcilla,1
1912,12470,Dionisio,Baixeras y Verdaguer,1
1912,12485,Carla,Celesia di Vegliasco,1
1912,12554,Eugenio,Bonivento,1
1912,12672,Arturo,Ferrari,1
1912,12816,Domingo,Motta,1
1912,12887,Egidio,Riva,1
1912,12891,Jan Cornelis,Bander,1
1912,12894,Angelo,Landi,1
1912,12914,Augusto,Ortolani,1
1912,12949,Genrietta,Blank,1
1912,12950,,Bistrenin,1
1912,12951,Mikhail,Verner,1
1912,12953,,D.,1
1912,12954,,Ermann,1
1912,12955,,Kozminskiy,1
1912,12956,M.,K-ko,1
1912,12958,,Miss,1
1912,12959,,Skalon,1
1912,12983,Frits van den,Berghe,1
1912,12984,Eric,Wansart,1
1912,12989,Ugo,Martelli,1
1912,12994,Eugenio,Marana,1
1912,13011,Siro,Penagini,1
1912,13014,Leonardo,Dudreville,1
1912,13031,Richard Roland,Holst,1
1912,13051,Mario,Spinetti,1
1912,13139,Martin,Borgord,1
1912,13248,Claude Allin,Shepperson,1
1912,13283,Thomas Cooper,Gotch,1
1912,13387,Filippo,Omegna,1
1912,13388,Alessandro,Pomi,1
1912,13392,Willy Georg,Stieborsky,1
1912,13436,Ettore,Beraldini,1
1912,13437,Dante Mario,Canasi,1
1912,13438,Aldo,Carpi,1
1912,13439,Adelaide Ametis,Frassati,1
1912,13441,Pietro,Dodero,1
1912,13442,Pietro,Gaudenzi,1
1912,13444,Achille,Beltrame,1
1912,13445,Pacifico,Sidoli,1
1912,13446,Domenico,Ferri,1
1912,13447,Gino,Sacerdote,1
1912,13448,Savina,Farello,1
1912,13449,Alessandro,Zanatello,1
1912,13450,Francesco,Ferrazzi,1
1912,13451,Giovanni,Vanzan,1
1912,13452,G. A.,Hessel,1
1912,13453,Fritz,Pontini,1
1912,13490,Frank,Bramley,1
1912,13491,Rex Vicat,Cole,1
1912,13492,Walter J.,Donne,1
1912,13493,Isobel Lilian,Gloag,1
1912,13494,Bernard,Harrison,1
1912,13495,Fred,Leist,1
1912,13496,Thomas Edwin,Mostyn,1
1912,13497,Graham,Petrie,1
1912,13498,Arnold,Priestman,1
1912,13499,Adrian Scott,Stokes,1
1912,13500,Edwin,Alexander,1
1912,13501,Anna,Alma-Tadema,1
1912,13502,Stephen,Baghot De La Bere,1
1912,13503,Robert Hugh,Buxton,1
1912,13504,A. Duncan,Carse,1
1912,13524,Mary Howard Elphinstone,McClintock,1
1912,13525,William Matthew,Hale,1
1912,13526,Claude,Hayes,1
1912,13527,Arthur,Hopkins,1
1912,13528,Arthur Reginald,Smith,1
1912,13529,Robert Thorne,Waite,1
1912,13530,William Thomas,Wood,1
1912,13557,Augusto,Calabi,1
1912,13789,Menno van,Meeteren Brouwer,1
1912,13790,H. de,Bruin,1
1912,13791,Theo van,Doesburg,1
1912,13793,André,Idserda,1
1912,13795,Baruch Leao Lopes de,Laguna,1
1912,13797,Charles Antoine,Moen,1
1912,13798,Henriëtte Johanna,Lucardie,1
1912,13799,Frans,Smissaert,1
1912,13800,Theophile Marie Francois,Lybaert,1
1912,13801,Felice,Desclabissac,1
1912,13802,Jos.,Schwenker,1
1912,13803,George,Harcourt,1
1912,13807,Rose-Marie,Guillaume,1
1912,13809,Georges,Meyer,1
1912,13812,P. A.,Rochegrosse,1
1912,13813,Marie José Jean Raymond,Silbert,1
1912,13817,Angelo,Barabino,1
1912,13819,L.,Galli,1
1912,13820,Carlo,Zanon,1
1912,13821,Bernhard,Hinna,1
1912,13826,Agapit,Casas Abarca,1
1912,13827,William H.,Singer,1
1912,13829,Jippo,Araki,1
1912,13830,Taisen,Furuya,1
1912,13831,Teiichi,Fudo,1
1912,13832,Kōho,Gotō,1
1912,13833,Rakusan,Hasegawa,1
1912,13835,Tanmei,Hirabayashi,1
1912,13836,Baisen,Hirai,1
1912,13838,Hyakuho,Hirota,1
1912,13839,Sodô,Homa,1
1912,13841,Keinen,Imao,1
1912,13842,Hako,Iriye,1
1912,13843,Kiyokata,Kaburaki,1
1912,13844,Yeishyu,Kato,1
1912,13845,Manshū,Kawamura,1
1912,13846,Ookoku,Kishima,1
1912,13847,Shiden,Kozaka,1
1912,13849,Keigetsu,Matsubayashi,1
1912,13850,Hōnen,Matsumiya,1
1912,13851,Baisō,Matsumura,1
1912,13852,Shōnan,Mizukoshi,1
1912,13853,Ghetsujyo,Mori,1
1912,13854,Ungai,Muramatzu,1
1912,13855,Gyokuden,Murase,1
1912,13856,Ghyokusui,Nahakura,1
1912,13857,Kōkokn,Nakai,1
1912,13858,Seiki,Nishimura,1
1912,13859,Bunkyō,Nomura,1
1912,13860,Ogata,Gekko,1
1912,13861,Chikuha,Otake,1
1912,13862,Kazan,Sakakibara,1
1912,13863,Shihō,Sakakibara,1
1912,13864,Taizan,Sakakibara,1
1912,13865,Kendzu,Sakuma,1
1912,13866,Yéiryo,Satake,1
1912,13867,Ghyshya,Shibahara,1
1912,13868,Ryūu,Shimazaki,1
1912,13869,Kakuyu,Shyoda,1
1912,13870,Kason,Suzuki,1
1912,13871,Shyutô,Tabata,1
1912,13872,Kōkō,Takahashi,1
1912,13876,Gōko,Tamura,1
1912,13877,Michihiko,Tsubata,1
1912,13878,Kuko,Tsuji,1
1912,13879,Manshyu,Uyeda,1
1912,13880,Shyoyen,Uyémura,1
1912,13882,Seika,Yamada,1
1912,13883,Ôshyu,Yeguchi,1
1912,13884,Cafû,Yoshiwara,1
1912,13890,Max,Horte,1
1912,13895,Hans,Meyer,1
1912,13898,Christian,Stüttgen,1
1912,13906,Dirk,Baksteen,1
1912,13907,Johannes van der,Bilt,1
1912,13908,Jan van,Eysinga,1
1912,13909,Lina,Gratama,1
1912,13910,Dirk,Harting,1
1912,13911,Albert,Hemelman,1
1912,13913,Herman Davinns,Heuff,1
1912,13914,Hendrik Leo de,Hoog,1
1912,13917,Evert,Rabbers,1
1912,13918,Gorinne,Smit,1
1912,13919,Bé,Zeegers,1
1912,13921,Emilie van,Kerckhoff,1
1912,13922,Abraham de,Miranda,1
1912,13923,S.,Rive,1
1912,13924,Antoon van,Welie,1
1912,13925,Mathilde,Dupré,1
1912,13926,Edward Robert,Hughes,1
1913,143,Natalia,Goncharova,796
1913,4547,,anonymous: Lubki,477
1913,65,Lovis,Corinth,243
1913,1283,Gusztáv,Magyar-Mannheimer,166
1913,135,Leo,Gestel,165
1913,3423,Carl Constantin Heinrich,Steffeck,152
1913,27,Alexandre,Benois,147
1913,301,Pablo,Picasso,141
1913,360,Walter Richard,Sickert,139
1913,2031,Lipót,Herman,139
1913,11104,Constance,Daintrey,132
1913,14,Léon,Bakst,115
1913,318,Alfred,Reth,112
1913,3677,Henri Jean Guillaume,Martin,112
1913,2099,Aleksandr,Yakovlev,109
1913,295,Max,Pechstein,100
1913,193,Pyotr,Konchalovsky,95
1913,11106,M.,Earnshaw,94
1913,1989,Boris,Anisfel'd,93
1913,354,Gino,Severini,90
1913,581,Wilhelm,Trübner,90
1913,277,Gabriele,Münter,88
1913,19,Paul,Baum,85
1913,1279,Béla,Iványi-Grünwald,85
1913,165,Adolf,Hölzel,83
1913,380,Sergey,Sudyekin,81
1913,2009,Boris,Kustodiyev,81
1913,2985,Pierre,Brune,80
1913,10322,Edgar,Fischer,80
1913,10790,Patience E.,Bishopp,79
1913,11107,Evelyn Linzee,Engleheart,77
1913,2048,"Paolo, Prince",Troubetzkoy,74
1913,239,Franz,Marc,73
1913,5392,Walter Westley,Russell,72
1913,247,Il'ya,Mashkov,71
1913,317,Pierre-Auguste,Renoir,71
1913,33,Umberto,Boccioni,69
1913,391,Petr Savvič,Utkin,68
1913,5384,Lucien,Pissarro,68
1913,5631,F. H. S.,Shepherd,68
1913,173,Alexei,Jawlensky,67
1913,237,Henri Charles,Manguin,67
1913,2073,Dmitry,Mitrokhin,67
1913,1276,Károly,Ferenczy,66
1913,1971,Boris,Grigor'yev,66
1913,298,Kuz'ma,Petrov-Vodkin,65
1913,55,Carlo,Carrà,64
1913,2891,,anonymous,63
1913,5185,Julij Jakovlevič,Gombarg,62
1913,118,Vladimir,Tatlin,61
1913,245,Albert,Marquet,61
1913,225,Max,Liebermann,60
1913,401,Vincent van,Gogh,60
1913,203,Pavel,Kuznetsov,59
1913,23,Max,Beckmann,58
1913,31,Robert Polhill,Bevan,58
1913,32,Albert,Bloch,58
1913,343,Egon,Schiele,57
1913,90,Mstislav,Dobuzhinsky,56
1913,9477,Dorothy,Reynolds,56
1913,2027,Nicholas,Roerich,55
1913,3897,Emil,Preetorius,55
1913,9666,Geoffrey,Birkbeck,55
1913,276,Edvard,Munch,54
1913,228,Georgy,Lukomsky,52
1913,339,Martiros,Sarian,52
1913,6886,Walter,Bayes,52
1913,58,Paul,Cézanne,51
1913,8177,John Duncan,Fergusson,51
1913,400,Kees van,Dongen,50
1913,2460,Antonin,Hudecek,50
1913,338,Nikolay,Sapunov,49
1913,433,Hans,Baluschek,49
1913,763,Anton,Nowak,49
1913,2918,Maurice,Asselin,49
1913,11103,,Bodé,48
1913,5,Vassily,Kandinsky,47
1913,1390,Jules Leon,Flandrin,47
1913,221,Aristarkh,Lentulov,46
1913,606,Friedrich,König,46
1913,1355,Alois,Hänisch,46
1913,185,Paul,Klee,45
1913,79,Robert,Delaunay,44
1913,128,Othon,Friesz,44
1913,164,Ferdinand,Hodler,44
1913,215,Henri Victor Gabriel,Le Fauconnier,44
1913,6968,Rezső,Bálint,44
1913,11109,Sophia,Beale,44
1913,37,Pierre,Bonnard,43
1913,121,Robert,Fa'lk,43
1913,4384,Arsène,Chabanian,43
1913,11105,Mary,Dawkins,43
1913,124,Emil,Filla,42
1913,7564,Anton,Romako,42
1913,108,Anton,Faistauer,41
1913,4203,John Robert Keitley,Duff,41
1913,5102,M. L.,Shafran,41
1913,144,Spencer,Gore,40
1913,290,Anna Petrovna,Ostroumova-Lebedeva,40
1913,319,József,Rippl-Rónai,40
1913,1708,Camille,Pissarro,40
1913,8,Alexander,Archipenko,39
1913,236,Edouard,Manet,39
1913,368,Ardengo,Soffici,39
1913,1292,Rudolf,Grossmann,39
1913,2045,Nicolas Alexandrovitch,Tarkhoff,39
1913,2085,N.P.,Skosarevskaya,39
1913,1992,Ivan,Bilibin,38
1913,9052,Joseph Alfred,Terry,38
1913,3429,Rudolf,Bém,37
1913,77,Edgar,Degas,36
1913,3383,Simon Albert,Bussy,36
1913,138,Harold,Gilman,35
1913,416,Edouard,Vuillard,35
1913,649,Richard,Harlfinger,35
1913,1361,Eugen,Kirchner,35
1913,3774,Felix Albrecht,Harta,35
1913,5401,Charles John,Holmes,35
1913,7006,Laura Sylvia,Gosse,35
1913,11195,Kate,Blackmore,35
1913,233,August,Macke,34
1913,457,Otto,Friedrich,34
1913,467,Hans von,Hayek,34
1913,2108,Katherine Sophie,Dreier,34
1913,3018,Hermann,Grom-Rottmayer,34
1913,601,Ferdinand,Andri,33
1913,361,Paul,Signac,32
1913,392,Maurice,Utrillo,32
1913,1347,Ignatius,Taschner,32
1913,6574,Henry,Bishop,31
1913,3,Natan,Alt'man,30
1913,216,Fernand,Léger,30
1913,590,Franz,Christophe,30
1913,1965,Konstantin,Bogayevsky,30
1913,11108,Evangeline,Baker,30
1913,190,Oskar,Kokoschka,29
1913,227,Bertold,Löffler,29
1913,269,Adolphe,Monticelli,29
1913,461,Hugo von,Habermann,29
1913,478,Konrad von,Kardorff,29
1913,501,Richard,Pietzsch,29
1913,5496,E. C. Austen,Brown,29
1913,12,Hans,Arp,28
1913,643,Ernst,Stöhr,28
1913,5418,George,Thomson,28
1913,440,Walther,Bondy,27
1913,443,Theo von,Brockhusen,27
1913,905,Emil,Orlik,27
1913,2908,Jean,Peské,27
1913,5164,Evgeny Konstantinovich,Pskovitinov,27
1913,183,Ernst Ludwig,Kirchner,26
1913,187,Gustav,Klimt,26
1913,202,Aleksandr,Kuprin,26
1913,209,Mikhail,Larionov,26
1913,248,Henri,Matisse,26
1913,268,Claude,Monet,26
1913,1311,Wilhelm,Thöny,26
1913,5138,Lidia Mikhailovna,Kostric,26
1913,5160,Stepan Grigoryevich,Pisachov,26
1913,7344,Sofija,Levyc'ka,26
1913,254,Moritz,Melzer,25
1913,330,Henri,Rousseau,25
1913,3745,Fritz,Thaulow,25
1913,5385,Albert Daniel,Rutherston,25
1913,8984,Léon Van Den,Houten,25
1913,169,Hermann,Huber,24
1913,175,Augustus,John,24
1913,507,Fritz,Rhein,24
1913,593,Waldemar,Rösler,24
1913,609,Julie,Baum,24
1913,1875,Yelizaveta,Kruglikova,24
1913,1923,Alfred,Sisley,24
1913,2084,Zinaida,Serebryakova,24
1913,2684,Franz M.,Jansen,24
1913,9665,Margret,Reynolds,24
1913,26,Vincenc,Beneš,23
1913,88,Maurice de,Vlaminck,23
1913,159,Walter,Helbig,23
1913,293,Jules,Pascin,23
1913,333,Luigi,Russolo,23
1913,404,Théo van,Rysselberghe,23
1913,684,Jacques-Emile,Blanche,23
1913,2010,Yevgeny,Lansere,23
1913,6529,Zoltán,Remsey,23
1913,10808,Edward Carter,Preston,23
1913,68,Henri Edmond,Cross,22
1913,84,André,Derain,22
1913,342,Lodewijk,Schelfhout,22
1913,1149,Plinio,Nomellini,22
1913,1960,Anatoly,Arapov,22
1913,5118,Sergej Semenovič,Egornov,22
1913,624,Carl,Mense,21
1913,765,Oswald,Roux,21
1913,1297,George,Kars,21
1913,2824,Charles,Hermans,21
1913,11110,Carl Olof Eric,Lindin,21
1913,41,Georges,Braque,20
1913,66,Gustave,Courbet,20
1913,102,Adolf,Erbslöh,20
1913,142,Albert,Gleizes,20
1913,224,André,Lhote,20
1913,610,Wilhelm,Gimmi,20
1913,1966,Ossip Emmanujilowitsch,Brass,20
1913,3092,Arthur,Degner,20
1913,3396,Fritz,Westendorp,20
1913,3615,Hans,Lembke,20
1913,4518,Sergey,Gruzenberg,20
1913,6626,Alfred,Ehlers,20
1913,7080,August,Braun,20
1913,7445,Ernst,Eck,20
1913,52,Heinrich,Campendonk,19
1913,196,Alfred,Kubin,19
1913,425,Georgy,Yakulov,19
1913,602,Karl,Müller,19
1913,866,Viktor,Savinkov,19
1913,914,Heinrich,Richter-Berlin,19
1913,1296,Eugen von,Kahler,19
1913,1518,Nicholas,Gilles,19
1913,4763,Nikolay,Kalmakov,19
1913,5126,Mikhail Filippovich,Ivanov,19
1913,11202,Engelbert,Gminska,19
1913,112,Anna Michajlovna,Kirillova,18
1913,137,Giovanni,Giacometti,18
1913,605,Josef,Engelhart,18
1913,621,Nikolay,Kulbin,18
1913,827,Eugen,Feiks,18
1913,1417,Veniamin Pavlovic,Belkin,18
1913,1798,Georges Leon Ernest,Buysse,18
1913,1881,Eugène,Zak,18
1913,2075,Georgy,Narbut,18
1913,2649,Paul Camille,Guigou,18
1913,3209,Jan,Štursa,18
1913,4881,Rafail Iosifovich,Buynicki,18
1913,5416,Alfred William,Rich,18
1913,6530,Erzsi,Fejérváry,18
1913,6837,Donald Graeme,MacLaren,18
1913,11097,Jan,Kupecký,18
1913,157,Erich,Heckel,17
1913,166,Karl,Hofer,17
1913,332,Morgan,Russell,17
1913,364,Max,Slevogt,17
1913,871,Walther,Klemm,17
1913,1710,George,Morren,17
1913,1828,Ferdinand,Schirren,17
1913,3422,Lene,Schneider-Kainer,17
1913,5123,Grigorii Dimitrievich,Zimin,17
1913,5172,,Stankevich,17
1913,133,Aleksandr Fedorovich,Gaush,16
1913,186,Cesar,Klein,16
1913,1273,German Vassilievic,Fedorov,16
1913,2096,V. D.,Shitikov,16
1913,5121,Alexandre,Sakharov,16
1913,5133,Vladimir Anatol'evič,Klopov,16
1913,5615,David,Muirhead,16
1913,7044,Charles March,Gere,16
1913,8539,Odon,Moiret,16
1913,8932,Paul de,Frick,16
1913,71,Béla,Czóbel,15
1913,257,Nikolay,Milioti,15
1913,577,Carl,Strathmann,15
1913,637,Conrad,Kikkert,15
1913,1577,Alfred,Pöll,15
1913,2601,Jan,Toorop,15
1913,3421,Hans,Schütz,15
1913,3782,S. A.,Klyushnikov,15
1913,5096,Jakov,Belsen,15
1913,5184,Zahar Vassilyevich,Chuev,15
1913,5423,Anton,Hanak,15
1913,7441,Ferenc,Lipóth,15
1913,11362,Francis Derwent,Wood,15
1913,15,Giacomo,Balla,14
1913,83,Maurice,Denis,14
1913,91,Henri,Doucet,14
1913,255,Jean,Metzinger,14
1913,475,Heinrich,Hübner,14
1913,517,Ulrich,Hübner,14
1913,526,Anne-Pierre de,Kat,14
1913,1800,Rodolphe de,Saegher,14
1913,1852,Gyula,Tichy,14
1913,1947,Friedrich August,Weinzheimer,14
1913,2082,Nicolai,Remisoff,14
1913,3048,Alexandre,Urbain,14
1913,5143,B. N.,Markov,14
1913,5155,S. N.,Nasedkin,14
1913,6578,William,Shackleton,14
1913,6956,Jenő,Remsey,14
1913,10986,Lucie,Dam van Isselt,14
1913,11111,Martin,White,14
1913,51,Charles,Camoin,13
1913,223,Wyndham,Lewis,13
1913,417,Edward,Wadsworth,13
1913,642,Albert,Besnard,13
1913,833,Adolf Izrailovich,Milman,13
1913,1427,Victor,Barthe,13
1913,1434,Olaf,Gulbransson,13
1913,2458,Maxime,Dethomas,13
1913,3778,Otto Friedrich Carl,Lendecke,13
1913,6568,C. Maresco,Pearce,13
1913,11205,Paul,Prött,13
1913,11206,Hans,Wildermann,13
1913,2,Peter,Alma,12
1913,4,Cuno,Amiet,12
1913,189,Moissey,Kogan,12
1913,232,Stanton,Macdonald-Wright,12
1913,278,Elie,Nadelman,12
1913,282,Christopher,Nevinson,12
1913,331,Ker-Xavier,Roussel,12
1913,366,Johannes Carolus Bernardus,Sluijters,12
1913,395,Louis,Valtat,12
1913,414,Marianne,Werefkin,12
1913,647,Hans,Tichy,12
1913,702,Hermann,Groeber,12
1913,807,Maria,Caspar-Filser,12
1913,857,Heinrich,Heuser,12
1913,863,V. I.,Pozharsky,12
1913,1325,Eugène,Delacroix,12
1913,1706,Jean-Baptiste-Camille,Corot,12
1913,1818,Georges d',Espagnat,12
1913,1876,Max,Oppenheimer,12
1913,1972,Konstantin Vikent'evič,Dydyško,12
1913,2086,Pavel Aleksandrovich,Smelov,12
1913,2087,Leonid,Sologub,12
1913,2091,Sergey,Chekhonin,12
1913,3381,Louis,Bausil,12
1913,3387,Carlos,Reymond,12
1913,3773,Hans,Böhler,12
1913,3943,Wladyslaw,Jarocki,12
1913,3944,Martin,Benka,12
1913,3947,Carl Theodor,Thiemann,12
1913,4492,Thomas Austen,Brown,12
1913,5024,Vadim,Falileev,12
1913,5100,Aleksandr Nikolaevič,Vyezžev,12
1913,5110,A. P.,Grinev,12
1913,5156,Ekaterina Nikolaevna,Nozikova,12
1913,5171,Konstantin,Sokolov,12
1913,5174,T. M.,Terpilovskaya,12
1913,5181,A. A.,Kharlampovich,12
1913,5367,Joseph,Pennell,12
1913,6130,"Albert, Jr.",Ludovici,12
1913,6663,Modeste,Huys,12
1913,7449,Hans,Frank,12
1913,9313,Edmund,Žižka,12
1913,81,Jean,Delville,11
1913,105,Frederick,Etchells,11
1913,132,Paul,Gauguin,11
1913,182,Fernand,Khnopff,11
1913,198,Bohumil,Kubišta,11
1913,265,Aleksandr Pavlovič,Mogilevskij,11
1913,351,Paul,Sérusier,11
1913,353,Georges,Seurat,11
1913,402,Jacoba van,Heemskerck van Beest,11
1913,554,Marcel,Jefferys,11
1913,640,Maximilian,Liebenwein,11
1913,793,Benno,Berneis,11
1913,806,Karl,Caspar,11
1913,842,Vasily,Rozhdestvensky,11
1913,1303,Walter,Püttner,11
1913,1335,Pál,Szinyei Merse,11
1913,1727,,Hermann-Paul,11
1913,1820,Paul César,Helleu,11
1913,2057,Stepan Petrovich,Yaremich,11
1913,2064,Nikolay,Lansere,11
1913,2074,Zoja Jakovlevna,Mostova-Matveeva,11
1913,2313,Ernesztin,Szablya-Frischauf,11
1913,2894,Francis,Jourdain,11
1913,3075,Aleksander Pavlovoc,Pligin,11
